text,label
a view of the merck co campus in linden new jersey march after merck co inc said it would acquire schering plough corp in billion deal widening merck s pipeline and diversifying its portfolio of medicines reuters jeff zelevansky reuters merck co s approved keytruda lung cancer treatment provided superior overall survival to chemotherapy in a late stage study of patients with advanced disease whose tumors produce a protein called pd l associated with increased risk of the disease the u s drugmaker on monday said patients taking the approved milligram dosage of keytruda and those taking an experimental milligram dose had longer overall survival compared with those taking docetaxel a standard treatment for non small cell lung cancer nsclc the most common form of lung cancer keytruda thereby met its main goal of the study patients whose tumors had especially high levels of pd l also went longer without a progression of disease than those taking docetaxel merck said those whose tumors expressed pd l but not at high levels did not show such a statistically significant benefit in progression free survival safety of keytruda was consistent with what had been seen in previous trials among lung cancer patients merck said in a release that included only summary topline information from the results more detailed data from the study will be provided soon merck said adding that it will ask the u s food and drug administration later this year to add the new data to the drug s package insert label u s regulators in october approved keytruda on an accelerated basis for patients with advanced non small cell lung cancer whose tumors produce pd l the approval was contingent on the company providing more detailed data in the future on keytruda s safety and effectiveness keytruda and a similar treatment from bristol myers squibb co called opdivo are antibodies designed to block the interaction between pd l and another protein pd whose natural function is to put checks on the immune system by blocking the interaction the drugs aim to enable the patient s own immune system to recognize and therefore attack the cancer wall street analysts expect cancer immunotherapies to earn combined annual sales of over billion by,1
portable gluten tester from sensorlabs sensorlabs restaurants office parties potlucks meals while traveling they re a minefield for people with celiac disease and gluten sensitivity who can suffer from stomach pain and upset swollen joints and other debilitating health problems when they ingest even a little bit of gluten the maker of a new handheld gluten detecting device hopes to help make eating outside of a gluten sensitive individual s own kitchen safer and easier the company sensorlabs has started taking pre orders for the device it calls nima which can test food for gluten and get rapid results said co founder and chief technology officer scott sundvor nima is not fda approved and it s not intended for medical use but the company intends it as a consumer tool to use when dining out sundvor said one of the things that we wanted to make sure we distinguish is that we don t see ourselves as a medical device sundvor told cbs news so we do not need fda clearance for the device because we are not using it to diagnose or manage disease we re simply providing a product to help people know what s in their food and guide their habits gluten free diners can place a sample of food into a capsule or test pod and then insert the capsule into a black triangular device that basically acts like a mini chemistry test in about two minutes sundvor said nima can tell if the food sample has parts per million or more of gluten a smiley face means it s ok a frowning face means it doesn t pass muster as a point of reference the u s food and drug administration requires manufacturers who choose to put a gluten free label on food packaging to meet the same parts per million of gluten standard gluten is a protein found in wheat barley and rye people with celiac disease experience an immune reaction when they eat gluten that can lead to intestinal damage and impact the health of other organs if it s not managed well it can cause stomach pain a swollen belly acid reflux diarrhea skin problems and other symptoms the national institute of diabetes and digestive and kidney diseases estimates that about in americans has celiac disease but many people don t know they have the condition gluten sensitive people experience similar symptoms to those with celiac disease and improve when they eliminate gluten from their diets nima is triangular and relatively dainty about three and a half inches tall by three inches wide and a little less than an inch thick small enough to fit into your pocket along with your keys and mobile phone or a small clutch said sundvor nima was first conceived when sundvor and company co founder shireen yates met about two years ago and realized they both had gluten intolerance and other food issues we met at mit through mutual friends she was getting her mba and i d gotten my engineering degree from there we had this shared experience shireen has several food allergies and i also have several food intolerances we both just had these issues where we d eat out and get sick or feel uncomfortable sundvor said shireen had the idea why can t i just test my food and figure out what s in it so we started talking about the idea and we researched the market and realized it s something we could make happen it costs to pre order a tester plus three one time use pods and for a refill pack of pods prices will increase later this month according to the company s website the company plans to deliver the product by the middle of next year after they ve tested it more thoroughly sundvor marilyn grunzweig geller chief executive officer of the celiac disease foundation said she is not familiar with the new gluten sensing device and was unable to comment on it directly certainly an fda approved device that could help people determine if they were accidentally ingesting gluten could go a long way to helping people and would be useful however she adds i would never comment on a device that s not fda approved she said she s anecdotally aware of a number of treatments for celiac disease and has heard of gluten sensors but is skeptical as for nima sundvor said we re doing a huge amount of testing and one thing we want to be sure of before we start shipping is that we re percent accurate he said they have received nima prototypes and he and his girlfriend who has celiac disease are already trying it out the company also aims to create similar versions that could test for peanut and dairy allergens among other problematic ingredients a nima app is in the works too that he says will let users share information about restaurants and log their results,1
people with type diabetes get an earful of grim lectures about their health prospects and endure much hardship to manage their condition well but new research offers those who do so a rare reward a glass of wine every day not only won t hurt says a new study it can actually improve cardiac health help manage cholesterol and foster better sleep the new research published monday in the annals of internal medicine found that compared with a nightly glass of mineral water a single glass of wine red or white offered those with well managed type diabetes some benefits after two years those who drank a glass of white wine nightly improved their triglyceride levels compared with those who drank water or red wine see the most read stories in science this hour advertisement but red wine s benefits were far more numerous and more pronounced than those of white wine ruby colored varietals significantly increased participants hdl cholesterol the good form of cholesterol that protects against heart disease by nearly and improved the overall cholesterol profiles of those who got it red wine drinkers also saw improvements in their apolipoprotein a levels a measure of lipid metabolism compared with study participants who drank mineral water nightly and those who had a glass of white wine diabetics who drank a glass of red wine nightly also had fewer symptoms of metabolic syndrome hypertension excess abdominal fat high blood sugar and abnormal cholesterol levels at the end of two years in people without disease many studies have found that those who consume alcohol in moderation enjoy better health than those who do not consume any alcohol many researchers see that effect as an incidental benefit of alcohol itself and the authors of the latest study set out believing the same but in the current study the superiority of red wine over white wine in improving diabetes patients health suggests that alcohol is not the only thing at work here while red and white wine contain roughly similar levels of alcohol per serving red wine contains seven times more plant based phenolic compounds including resveratrol and quercetin than does white wine advertisement many researchers argue that it would take dozens of bottles of wine a day hardly moderate consumption to deliver polyphenols in volumes that could make a difference in health but the authors of the current study said that future research should explore whether even the modest phenolic concentrations found in a single glass of red wine might offer measurable health benefits the american diabetes assn leaves it to individuals to decide whether to consume alcohol in moderation but many physicians caution those with diabetes about alcohol consumption which can add calories complicate glycemic control and derail self discipline the latest study conducted by researchers in israel sweden germany and the united states is the first randomized control trial to explore the effect of moderate wine consumption no more than a single five ounce serving per day with alcohol abstention over a lengthy period study participants were all alcohol abstainers at the outset of the study and all maintained a mediterranean style diet throughout their participation ensuring that the consumption of red wine white wine or mineral water was the principal difference in their diets genetic inheritance also influenced whether and to what extent wine consumption helped carriers of a genetic variation that made them slow metabolizers of alcohol saw considerable improvements in their glycemic control when they consumed a glass of red or white wine daily the study showed participants whose genetic profiles identified them as fast ethanol metabolizers saw no such benefit follow me on twitter latmelissahealy and like los angeles times science health on facebook also what elephants can teach scientists about fighting cancer in humans advertisement study reveals why gowns and gloves can be so dangerous for hospital workers scientists find dna differences between gay men and their straight twin brothers,1
here s another reason to snack on dried fruit researchers have announced that people who eat dried plums as part of a regular diet can reduce their risk for developing colon cancer this discovery was made by researchers at texas a m university and the university of north carolina and presented at the experimental biology conference in boston through our research we were able to show that dried plums promote retention of beneficial bacteria throughout the colon and by doing so they may reduce the risk of colon cancer nancy turner study author and professor in the nutrition and food science department of texas a m university said in a press release turner and colleagues examined how dried plums antioxidants neutralized the type of changes that occur when cancerous cells damage the dna they found that when rats were fed a controlled diet of dried plums two major phyla of bacteria in the gut bacteroidetes and frimicutes increased without negatively impacting other areas of the colon they also observed that those who were on the dried plum diet showed reduced numbers of aberrant crypts which are early signs of precancerous lesions considered to be a red flag for future cancer from this study we were able to conclude that dried plums did in fact appear to promote retention of beneficial microbiota and microbial metabolism throughout the colon which was associated with a reduced incidence of precancerous lesions turner said in the release the researchers plan to conduct additional research in humans,0
club drug ketamine gains traction as a treatment for depression enlarge this image stefano bianchetti corbis stefano bianchetti corbis a mind altering drug called ketamine is changing the way some doctors treat depression encouraged by research showing that ketamine can relieve even the worst depression in a matter of hours these doctors are giving the drug to some of their toughest patients and they re doing this even though ketamine lacks approval from the food and drug administration for treating depression it became clear to me that the future of psychiatry was going to include ketamine or derivatives of ketamine says david feifel a professor of psychiatry at the university of california san diego who began administering the drug to patients in ketamine was developed as an anesthetic and received fda approval for this use in decades later it became popular as a psychedelic club drug and in a team from the national institute of mental health published a landmark study showing that a single intravenous dose of ketamine produced robust and rapid antidepressant effects within a couple of hours since then thousands of depressed patients have received off label treatment with ketamine one of those patients is paul who lives in san diego and is a patient of dr feifel we re not using his last name to protect his medical privacy paul s depression began with anxiety i was an extremely anxious child he says i would always make choices based on fear my life was really directed by what was the least fearful thing that i could do as paul grew up his extreme anxiety led to major depression which could leave him unable to get out of bed for days i lived in pain he says paul managed to get through college and a stint in the peace corps but most days were a struggle and paul has spent much of his adult life searching for a treatment that would give him some relief he tried just about every drug used for depression as well as cognitive behavioral therapy acupuncture and even electroconvulsive therapy which induces a brief seizure but nothing worked at least not for very long paul says he was increasingly haunted by this comforting thought of pressing a cold gun against my forehead where i felt the pain the most then one day while investigating depression on the internet paul discovered the research on ketamine it was clear to me that this was real he says ordinarily there would have been no legal way for paul to get ketamine he didn t qualify for most research studies because of his suicidal thoughts and doctors usually won t prescribe a mind altering club drug to someone with a mental illness but the studies of ketamine have produced results so dramatic that some doctors including feifel are bypassing the usual protocols by the time feifel began hearing about ketamine he had become frustrated with existing depression drugs too often he says they just weren t helping his patients enlarge this image toggle caption courtesy of david feifel courtesy of david feifel a major study on antidepressant medication published in seemed to confirm his suspicions it found that current antidepressants really aren t much better than a placebo many psychiatrists criticized that study but not feifel i was kind of like i m not surprised he says these really don t seem like powerful tools feifel remembers feeling professionally embarrassed that psychiatrists didn t have something better to offer their depressed patients something like ketamine he knew the drug had risks it could be abused it could produce hallucinations and it didn t have the fda s ok for treating depression but he also knew that doctors had a lot of experience with ketamine it s been used for decades as an anesthetic that can rapidly stop pain without affecting vital functions like breathing and ketamine s safety record is so good that it s often the painkiller of choice for children who arrive in the emergency room with a broken bone so in feifel decided he wanted to offer low doses of the drug to some patients the decision put him at odds with some prominent psychiatrists including tom insel director of the national institute of mental health while the science is promising ketamine is not ready for broad use in the clinic insel wrote in his blog a few months ago there are a lot of pundits who remain skeptical or feel we need to research this ad infinitum before it s ready which doesn t make sense to me feifel says it s hard to take the wait and see approach when you re treating patients who are desperate for help he adds paul was one of those desperate patients when he was referred to feifel in march of the referral was from a local psychiatrist who had run out of ideas feifel says and paul jumped at the chance to try ketamine if there was even a percent chance that this worked it would have been worth it to me he says my life was hanging in the balance and for paul the benefits of ketamine became obvious soon after one of his early injections i remember i was in my bathroom and i literally fell to my knees crying because i had no anxiety i had no depression he says for the past year paul has been getting ketamine every four to six weeks he feels an altered sense of reality for an hour or two after getting the drug the effect on depression and anxiety though lasts more than a month ketamine doesn t always work that well feifel says after treating more than patients he s beginning to understand the drug s limitations one is that its ability to keep depression at bay can fade pretty quickly feifel recalls one patient whose depression would disappear like magic after a dose of ketamine but we could never get it to sustain beyond maybe a day he says also ketamine treatment is expensive because patients need to be monitored so closely feifel charges about for each injection and for an intravenous infusion which takes effect more quickly insurers don t cover the cost because the treatment is still considered experimental even so ketamine clinics are popping up around the country and they have already treated thousands of patients willing and able to pay out of pocket some of the clinics are run by psychiatrists others have been started by entrepreneurial anesthesiologists and emergency room doctors who are familiar with ketamine but may not know much about depression we ve seen ketamine clinics open up as pure business models feifel says i m a little bit concerned about that feifel fears something bad will happen to a depressed patient at one of these clinics and that could set back efforts to make the drug more widely available,1
photo agitation and aggression are common in alzheimer s patients and there is no known safe and effective treatment now researchers report that a combination drug already in use for treating certain neurological problems may be a better remedy dextromethorphan is a cough suppressant commonly found in over the counter cough medicines and quinidine is a drug used to control heart rhythm disorders in combination they are used to treat pseudobulbar affect a neurological disorder involving involuntary crying or other emotional displays the scientists randomized alzheimer s patients to a week course of dextromethorphan quinidine and to placebo researchers then rated them using a well validated scale that measures aggression and agitation the study is in the sept issue of jama aggression scores declined to from in the dextromethorphan quinidine group and to from in those who took a placebo then the researchers re randomized those who did not respond to placebo to receive either drugs or placebo and found similar encouraging results for the drug combination fifty five percent of the people who were on drugs had a percent reduction in their agitation said the lead author dr jeffrey l cummings director of the cleveland clinic lou ruvo center for brain health that s a lot when a patient is striking and hitting and cussing there are no currently approved treatments for agitation and we re very enthusiastic about this finding,1
every standard therapeutic option for women with these lesions destroys part of the cervix which is particularly relevant for women of childbearing age who may then be at risk for pre term birth due to a weakened cervix said dr cornelia trimble professor of gynecology and obstetrics oncology and pathology at the johns hopkins university school of medicine and first author of the new report which appeared online sept in the lancet a vaccine able to cure precancerous lesions could eventually be one way women can avoid surgery that is invasive and can also harm their fertility,0
reuters eli lilly and co s new jardiance pill slashed deaths by percent in patients with type diabetes at risk of heart attack and stroke a finding that could make it a mainstay diabetes treatment and triple its use according to researchers and analysts lilly shares jumped as much as percent after data from the trial was released thursday at a medical meeting in stockholm this is the first diabetes therapy to show robust effect in reducing cardiovascular death it really is big news said dr bernard zinman director of the diabetes centre at mount sinai hospital in toronto who led the three year study of people because about one half of the deaths in people with type diabetes are caused by cardiovascular disease reducing cardiovascular risk is considered essential to diabetes care type diabetes is the most common form of the disease and is linked to obesity jardiance a once a day pill which won u s approval last year belongs to a new family of treatments called sglt inhibitors that include johnson johnson s invokana and astrazeneca plc s farxiga they lower blood sugar by inhibiting reabsorption of glucose in the kidneys jardiance was developed jointly with germany s privately held boehringer ingelheim zinman in an interview predicted the new study would prompt medical societies to recommend that jardiance be used by type diabetics who have a history of heart disease or who are at risk of cardiovascular events about million americans have type diabetes according to federal data for the vast majority of those patients could be candidates for jardiance which costs over per year morningstar analyst damien conover said the big news here is that the drug reduced cardiovascular stuff that has not been the case with all things in diabetes said david marrero president of health care and education at the american diabetes association it is probably going to be a more popular drug because of that jardiance could boost earnings sanford bernstein analyst tim anderson more than tripled his annual sales forecast for jardiance and combination drugs containing it to billion by he cut his sales forecast for merck co inc s januvia the leading member of a competing class of oral diabetes drugs called dpp inhibitors to billion from billion anderson estimates jardiance could boost lilly s earnings per share by percent on average across to in the study patients taking jardiance had a percent reduction in cardiovascular death including from heart attacks and strokes there was no significant difference in non fatal heart attacks or non fatal strokes those taking jardiance had a percent lower risk of dying from any cause and a percent lower rate of hospitalizations from heart failure the benefits were especially impressive because they added to protection that patients received from taking cholesterol fighters and other life saving heart drugs zinman said this is a wonderful thing said dr jerome tolbert of mount sinai beth israel hospital in new york he has not prescribed jardiance and similar drugs as frequently as treatments like januvia but expects that may change based on the new data zinman noted that jardiance like other sglt drugs causes weight loss and reduced blood pressure besides lowering both blood sugar levels and body fat and also reduces swelling which all help the cardiovascular system lilly and boehringer last month disclosed that jardiance met its primary study goal becoming the first diabetes drug to show heart protective results in a large cardiovascular trial but they did not unveil detailed data until thursday at the medical meeting shares of lily closed up percent at on thursday after rising as high as in calculating the combined number of cardiac deaths non fatal heart attacks and non fatal strokes percent fewer events were seen in patients taking jardiance in combination with standard treatments compared with patients who took standard treatments alone meeting the study s main goal standard treatments included statins which lower cholesterol and blood pressure drugs,1
correction appended sept in what the authors describe as the largest and longest study of resveratrol in people with mild to moderate alzheimer s disease there s encouraging news that the component which is found in red wine grapes and dark chocolate may keep the disease from progressing dr r scott turner professor of neurology and director of the memory disorders program at georgetown university medical center and his team created a purified form of resveratrol which is being studied in both animal and human studies for preventing age related conditions such as diabetes and cancer in a study published in neurology he described how they randomly assigned half of a group of men and women to take up to mg of resveratrol daily and the other half to a placebo for a year all of the participants had mild or moderate alzheimer s disease at the end of the year turner compared the people s scores on cognitive tests and assessments of how independent they were in their daily living from the start of the study my nightmare was that nothing would be different from the placebo group and there would be nothing of interest to talk about he says but that did not happen i think resveratrol is an engaging target that s very interesting and could be pharmacologically manipulated to develop a treatment more red wine not that healthy after all study shows the resveratrol group showed no change in the levels of a protein that builds up in the brains of alzheimer s patients turner s group also measured the protein in spinal fluid and blood and did not see differences over the year in the resveratrol group that s likely because experts believe that as alzheimer s progresses more of the protein plaques form in the brain and less of the protein is released to the rest of the body the resveratrol group also showed smaller brain volume which in the case of alzheimer s is a positive sign as the disease can cause inflammation and swelling that can interfere with nerve connections more noteworthy advances in alzheimer s research even more encouraging the people who were treated showed slight improvements in their ability to maintain certain daily activities on their own such dressing and bathing themselves how resveratrol may be affecting the alzheimer s disease process isn t clear yet turner says the findings don t suggest that red wine is a cure for alzheimer s the amounts of resveratrol in the purified doses that the participants took were extremely high and beyond those found on the market currently around what would be contained in about bottles of red wine plus he says resveratrol supplements currently available over the counter are unregulated and we don t know how much is in it we need more studies to see if it really does have benefit and then it could be turned into more effective drugs that can better target alzheimer s horrible habits you need to stop right now chris pecoraro getty images sam edwards getty images caiaimage jetta productions getty images by nacoki media arc getty images flickr rf reza estakhrian getty images of advertisement correction the original version of this story misstated that all the participants were men the study included men and women contact us at,1
reuters health many women with severe menopausal symptoms are not being treated for them even though safe effective remedies are available a study from australia suggests a woman photographs roses at regent s park in london july reuters neil hall the findings may be applicable to other countries too according to senior author dr susan r davis from monash university in melbourne from my interactions with colleagues from across the globe i do not believe that what we have observed is australian specific she told reuters health by email the management of menopause has been relatively similar in the uk the usa and in australia up to half of women in menopause experience so called vasomotor symptoms such as hot flashes and night sweats hormone replacement therapy hrt which generally combines estrogen plus progestin is very effective but after the initial findings of the women s health initiative study showed that hrt can increase the risk of breast cancer stroke and other serious problems many women stopped using it as reported in the journal menopause in and davis and her team analyzed survey responses from nearly women ages to seventeen percent were having moderate to severe vasomotor symptoms and percent reported moderate to severe sexual symptoms but most were not receiving any kind of treatment only percent reported use of hrt and less than percent were using any type of therapy that didn t involve hormones the women who did use hormones were mostly taking pills containing estrogen rather than preparations that are absorbed into the skin and that are potentially safer the researchers found extrapolating our findings to million australian women aged to years we found that women are likely to have moderate to severe vasomotor symptoms with most women remaining untreated they write in addition very few women were receiving vaginal estrogen therapy for sexual symptoms vaginal dryness is common with menopause and affects sexual functioning vaginal estrogen preparations are very safe and effective for this problem but were prescribed to less than percent of the women the authors say why are so few women being treated overall there is the uncertainty of women and of doctors as to what the options are what is and is not safe and of the safe options what and how to prescribe them davis said there is also she said a complete lack of understanding that for most women these symptoms are not fleeting it isn t grin and bear it for a few months and it will all pass as many women suffer severe symptoms for five plus years she said women and doctors simply are not aware that symptoms can last this long finally many women don t realize that non hormonal options can be safe and effective she added dr wulf h utian medical director of the north american menopause society agrees that many reasons may underlie the lack of treatment it is partly fall out from the controversy over hormone therapy he told reuters health in an email but overall he said it is a combination of patients not wanting therapy or not having information about it and also the provider not prescribing it source bit ly howooq menopause online july,1
reuters asterias biotherapeutics inc said initial data from a small study showed that its lead stem cell therapy could improve mobility in patients paralyzed by a spinal cord injury traders gather at the post that trades asterias biotherapeutics inc on the floor of the new york stock exchange march reuters brendan mcdermid the company s shares were up percent at in mid day trading on heavy volumes shares of biotime inc a company that owns nearly percent of asterias were little changed at the therapy ast opc is the first product derived from human embryos to be tested on humans its success is a key step toward proving that embryonic stem cell research could cure diseases such as cancer parkinson s and serious health conditions such immune deficiencies stroke and spinal injuries data showed that the severity of the spinal injury was reduced in the first patient and two other patients were able to resume their rehabilitation programs soon after being injected with the stem cells the early study tested the benefits of a smaller dose of million stem cells that are tuned to develop into nerves asterias bought opc in from the erstwhile stem cell research leader geron corp which decided to focus on developing cancer drugs geron chose to abandon its stem cell therapy in after such research got embroiled in the abortion debate prompting many biotech companies to stay quiet about their research monday s announcement was the first about the therapy in more than two years in an early stage study conducted by geron the therapy showed potential in repairing spinal injury in four of the five patients tested without any adverse events asterias is looking to show recovery of mobility in four out of every patients treated with opc compared with two out of achieving the same level of improvement without any treatment chief executive pedro lichtinger told reuters in early august menlo park california based asterias expects to release complete safety data from the first half of the study later in the year lichtinger said he was confident the data would be positive but was not expecting miracles it is important to know that we do not expect patients to get up and play basketball he said but we do expect the patients to have significant improvements in mobility nearly asterias s shares were traded by p m et or more than twice their day average trading volume,1
en español by emily willingham healthday reporter tuesday aug healthday news needles beat pills for treating hot flashes in breast cancer survivors according to a new trial that compared acupuncture sham acupuncture the medication gabapentin and a placebo pill interestingly sham acupuncture came in second place for effectiveness the researchers said furthermore the effects of acupuncture were significant and enduring for hot flashes while gabapentin s effect only happened when a patient was taking the medication said study first author dr jun mao an associate professor of family medicine and community health at the university of pennsylvania in philadelphia the study was published aug in the journal of clinical oncology mao and his colleagues tested the treatments in women who were breast cancer survivors the women were enduring hot flashes at least twice a day thirty women each received real acupuncture that also included a bit of an electric buzz or the inactive placebo pill women got sham acupuncture and women received gabapentin neurontin the drug is typically used to treat seizures and nerve pain the women documented their hot flashes in diaries noting frequency and severity for weeks of treatment and then continued to keep track of their hot flashes up to weeks total the investigators used a hot flash score to see how much frequency and severity changed from when the study started to what the women reported at and weeks acupuncture had the greatest effect on overall hot flash scores at weeks when all interventions ended followed by sham acupuncture and then gabapentin at weeks weeks after treatments ended acupuncture was still associated with the greatest reduction in hot flashes but even those who had sham acupuncture or placebo pills had steeper drops in hot flash scores at weeks than those who took gabapentin the placebo effects for both acupuncture and drugs are quite intriguing as they both seem to persist over time mao said the magnitude of the placebo effect for acupuncture is bigger than for the drug the results with the sham acupuncture which bested gabapentin suggest that there is more than a placebo effect with the sham acupuncture said dr gary deng interim chief of the integrative medicine service at memorial sloan kettering cancer center in new york city there is a component of behavior of doing a sham procedure so it psychologically may trigger a different kind of reaction from patients versus taking the placebo pill deng pointed out that clinicians have come to realize that the placebo effect is very important in treatment in fact in clinical practice every doctor uses it all of the time he said the so called bedside manner or communication with patients all of these enhance the effect of the patients feeling they re getting something no one is quite sure why placebos work for some people and not for others said deng it s like psychotherapy he added why does it work for some people and not others he suggested that differences in anatomy and genetics might be possible explanations but said there is a fertile field for further research some patients might wonder if acupuncture that s helpful for hot flashes among breast cancer patients might be helpful for the hot flashes associated with natural menopause but mao pointed out that hot flashes in breast cancer patients are more common more severe and longer lasting than menopausal hot flashes however deng said that both might have similar causes related to lower estrogen levels breast cancer survivors have hot flashes because of hormonal repression he said menopause also is linked to declining estrogen levels one big distinction between the two populations though is that breast cancer survivors do not have the option of hormone replacement therapy open to them because those hormones are linked to breast cancer some women undergoing natural menopause still might have that option available for this reason most studies of acupuncture for hot flashes have focused on breast cancer survivors deng explained but should a woman undergoing natural menopause try acupuncture for hot flashes for patients suffering symptoms they can look for all kinds of possible solutions and are better off talking to their doctor to find out what s most appropriate for them deng said more information visit the u s national center for complementary and integrative health for more on acupuncture,1
the ache the bathroom scale shows how much you ve gained or lost in pounds but gives no information about whether the change is fat or muscle the claim a whole body scan called dual energy x ray absorptiometry or dxa for short gives a detailed snapshot of your body composition including how your body weight breaks down into fat bone and lean tissue the verdict the whole body scan is highly accurate compared with most other methods for determining body composition scientists say and it is useful for tracking progress over time body mass index calculated using height and weight is widely used as a measure of being overweight but it doesn t tell the whole story says steven r goldstein co director of the bone densitometry and body composition unit at nyu langone medical center in new york in an abstract of a person study presented in october at the annual meeting of the north american menopause society researchers found that of the women with normal bmi actually had significant excess fat as measured on dxa making them skinny fat people says dr goldstein who co wrote the paper also some women flagged by bmi as overweight actually had normal levels of fat he says for people trying to lose fat and gain muscle through diet exercise and resistance training the x ray scan takes the guesswork out figuring how well you re doing says param dedhia a physician at canyon ranch a spa in tucson ariz that offers the scans clients typically get the scans between three months and two years apart to measure progress he says a dxa scan pronounced dexa is commonly used to measure bone density but recently has been increasingly used to measure body composition the scan takes three to minutes depending on the type of machine and your body size the cost to or more generally isn t covered by insurance it is available at a growing number of spas hospitals and doctor s offices says tom webb global product marketing manager body composition for general electric co s ge healthcare unit which makes two popular scanners after the scan you get a report with the mass of your bones fat and lean tissue including organs and muscle broken out individually your body fat percentage is also listed and can be compared with reference values for americans the report also shows the amount of fat and lean tissue in each body part such as the right arm or left leg information that can be helpful for athletes to see if an injured limb is regaining muscle says john a shepherd director of the body composition exercise physiology and energy metabolism laboratory at the university of california at san francisco both of ge s machines the lunar idxa and lunar prodigy and hologic s horizon dxa estimate how much visceral fat you have a measure that can help predict risk for diabetes and cardiovascular disease says dr shepherd whose lab has received research funding from both companies dr shepherd also worked as principal scientist at hologic from to but has no direct financial relationship currently he says among methods now available for measuring body composition dxa would rank among the top says dympna gallagher director of the body composition laboratory at columbia university medical center in new york it is more accurate than water weighing long used by researchers to estimate body fat mass and more reliable than bioimpedance a method found on some home scales and pinching a fold of skin with calipers she adds dxa is reliable when measuring progress over time dr shepherd says it is important to use the same model of machine when comparing scans as results vary slightly among them ge healthcare s lunar idxa system for whole body scans photo ge healthcare a study published in the journal of clinical densitometry by researchers at uscf and the centers for disease control and prevention found only small differences when the same people were scanned and rescanned between three and days later for fat mass for example the machine was precise within about a pound in either direction scanning too often will show incremental changes and the results won t be meaningful says british researcher susan hopkins a lecturer in medical imaging at the university of exeter medical school how often to scan depends on how fast you are making progress an obese person on a crash diet might see a large change worth measuring fairly soon for example while an elderly person slowly building muscle mass through resistance training might progress slowly and therefore need less frequent scans dr hopkins says dxa scans involve a small amount of radiation generally between less than and microsieverts dr shepherd says that is only a fraction of a chest x ray which ranges from to microsieverts or a mammogram at about and is about the same as one day of background radiation he says write to laura johannes at corrections amplifications an earlier version of the chart on median body fat percentages contained incorrect figures,1
adapting to loss is as much a part of us as grief itself said dr shear who directs the center for complicated grief at the columbia university school of social work with complicated grief something gets in the way of that adaptation she said something impedes the course of healing how common is this prolonged grief an epidemiological study of more than people conducted in germany in put the proportion at nearly percent and at percent among those over age george a bonanno director of the loss trauma and emotion lab at columbia university teachers college said the real figure might be closer to to percent dr bonanno author of the other side of sadness what the new science of bereavement tells us about life after loss argues that resilience is the typical response to the death of loved ones yet he notes we always see a group of people who don t recover the problem appears more likely when a death is sudden or violent when the person who died was one s spouse romantic partner or child and when the bereaved person has a history of depression anxiety or substance abuse defining this sort of grief has engendered some professional disagreement what criteria distinguish complicated grief from depression or anxiety when does normal grief become prolonged researchers disagree on even the condition s name the american psychiatric association in the latest version of its diagnostic and statistical manual of mental disorders declined to classify complicated grief as a mental disorder and instead included persistent complex bereavement related disorder in an appendix for further study,1
