text,label
"En Español

By Serena Gordon

HealthDay Reporter

MONDAY, Aug. 1, 2011 (HealthDay News) -- When women take a supplement of the omega 3 fatty acid DHA during pregnancy, their babies have fewer cold symptoms and shorter illnesses, new research indicates.

At 1 month and 3 months of age, about 38 percent of babies exposed to docosahexaenoic acid (DHA) in the womb experienced cold symptoms, compared to about 45 percent of the babies whose mothers were given a placebo supplement while they were pregnant.

""The data suggested that for most of the symptoms we looked at, duration of symptoms was less when mothers received DHA. And, in the case of colds, the probability of a cold was slightly less. The effects seemed to be strongest early on after birth,"" said study senior author Usha Ramakrishnan, an associate professor in the Hubert Department of Global Health at the Rollins School of Public Health at Emory University in Atlanta.

Ramakrishnan said it's probably too soon to recommend routine use of DHA supplements for pregnant women, because the findings weren't ""dramatic."" But, she added that the supplements did appear to be safe for pregnant women to take.

Results of the study will be published online on Aug. 1, and are scheduled to appear in the September issue of Pediatrics. The research was funded by the U.S. National Institutes of Health and the March of Dimes Foundation.

Omega 3 fatty acids are a class of nutrients considered essential for neural and retinal development during pregnancy. They are often obtained through diet by eating fish. But, concerns about mercury contamination in fish have led to recommendations that advise pregnant women to limit their fish consumption. Pregnant women are also advised to avoid certain fish, such as swordfish, altogether.

Therefore, the current study looked at DHA supplements derived from algae. Ramakrishnan said there are no concerns about mercury contamination in DHA from algae.

More than 800 Mexican women were included in the study. Half were randomly selected to be in the treatment group while the other half received a daily placebo pill. The treatment group received 400 milligrams of DHA each day, beginning when they were between 18 and 22 weeks pregnant. Treatment continued at least until the birth of the baby.

Ramakrishnan said Mexican women tend to be deficient in DHA, much like many American women are.

The babies were assessed at 1, 3 and 6 months of age, and the mothers completed questionnaires about their babies' health. To aid their recall, the mothers were also asked to keep a diary, recording any illness symptoms.

Babies in the DHA group had a 24 percent drop in the odds of having a combination of cold symptoms at 1 month compared to babies whose mothers were given a placebo. Also at 1 month, babies whose mothers had gotten the DHA supplement had 26 percent shorter duration of cough, 15 percent less time with phlegm and 30 percent shorter duration of wheezing.

At 3 months, babies in the DHA group were also sick 14 percent less time. And, at 6 months, the babies whose mothers had DHA had shorter duration of fever, runny nose and breathing problems.

At times, however, babies in the DHA group experienced longer duration of rashes and vomiting, the study authors noted.

Ramakrishnan said that it's likely that DHA boosts infants' immune response.

Dr. Jennifer Wu, an obstetrician and gynecologist at Lenox Hill Hospital in New York City, said, ""We've been recommending DHA intake in pregnant women for brain and nervous system development, and this study suggests another good reason to take DHA.""

Wu recommended that women who are thinking about becoming pregnant should ""start prenatal vitamins and DHA supplements about three months before pregnancy and then continue them throughout the pregnancy. If you're not taking them ahead of time, you may miss out on proper nutrition,"" she added.

More information

Learn more about omega-3 fatty acids, including DHA, and infant health from the March of Dimes.",1
You are using an older browser version. Please use a supported version for the best MSN experience.,0
"New Device Reduces Seizures, No Surgery Required

Medications can cause mood problems, fatigue, or problems with thinking for some people. I see this as an alternative because it doesn't cause those side effects.

A experimental device that delivers electrical pulses to the forehead can help control epileptic seizures, say scientists at the University of California, Los Angeles.

The device works by stimulating the trigeminal nerve, which runs just beneath the skin covering the eyebrows. Electrical signals follow that nerve to areas in the brain where seizures often begin, researchers say.

The approach, which is not yet approved by the FDA, could offer an alternative or enhancement to treatment with drugs, says Christopher DeGiorgio, the neurologist at UCLA who invented the new approach.

""Medications can cause mood problems, fatigue or problems with thinking for some people,"" DeGiorgio says. ""I see this as an alternative because it doesn't cause those side effects.""

About 3 million Americans have epilepsy, and for about one-third of them, drugs alone do not control their seizures. A study of 50 people with drug-resistant epilepsy found that the trigeminal nerve stimulator was able to greatly reduce seizures for about 40 percent of them.

""For me it's extremely effective,"" says Jennifer Rees, 49, who lives in the Los Angeles area and has been using the nerve stimulator for six years.

Rees says that before using the stimulator, she was having up to eight seizures a month. The device alone reduced that to about one seizure a year. And she hasn't had any seizures since she added low doses of a medication more than 18 months ago.

The device is appealing because it doesn't require surgery, doesn't have side effects and is very easy to use, Rees says. She wears her device while she sleeps.

""For me, all it involved was putting two gel pads above my eyebrows, one on each eyebrow,"" she says. The device causes ""a slight tingling sensation"" on her skin, she says.

Researchers believe electrical pulses can act like a sort of pacemaker in the brain, heading off the chaotic ""electrical storms"" that cause epileptic seizures. And the trigeminal nerve stimulator is not the first time researchers have used electrical pulses to prevent seizures.

In 2005, the FDA approved a device that stimulates another nerve that leads to the brain — the vagus nerve. But stimulating the vagus nerve requires surgery to implant a device near the collarbone.

The trigeminal nerve stimulator, in contrast, never penetrates the skin and is powered by an external device about the size of a large cell phone, DeGiorgio says.

And DeGiorgio says he's found an interesting benefit to trigeminal nerve stimulation. It tends to relieve depression, which is common among people with epilepsy.",1
You are using an older browser version. Please use a supported version for the best MSN experience.,1
"Early menopause is often a side effect for women treated with chemotherapy for breast cancer, but a new study reveals some guarded promise for preventing early menopause breast cancer patients. The results are published in the Journal of the American Medical Association.

While most breast cancer is diagnosed at later ages, about 6% of women learn that they're ill before age 40 - when they are still of childbearing age. Breast cancer treatments that have shown the best results for for disease free survival include chemotherapy, hormonal therapy, or both. For younger women still hoping for children, these treatments can cause devastating short-term or long-term loss of menstrual periods, and loss of fertility. While many women choose to preserve the option of having children by storing eggs before cancer treatment, the process can be costly and difficult.

Italian researchers conducted a phase three study that included 281 women with breast cancer, aged 18 to 45 years and who had not experienced menopause. Patients were randomly selected to be treated with chemotherapy alone or with chemotherapy and triptorelin, a drug, called a GnRH analogue, that prevents the ovaries from releasing eggs. The researchers followed the women for one year after they had finished chemotherapy.

Among the women who had not received triptorelin, the rate of early menopause was 25.9%. Among the women who had received triptorelin, the rate of early menoapuse was 8.9%, which is 17% lower.

An accompanying editorial by Dr. Hope S. Rugo and Dr. Mitchell P. Rosen of the University of California-San Francisco says that trptorelin therapy should not be recommended as a standard treatment and should be approached with caution in women with hormone-sensitive disease. They also stress that women resuming their menstrual cycles does not mean the same thing as women preserving their fertility. They conclude that using assisted reproductive technology – such as storing eggs before chemo, is “the most effective option for fertility preservation.”",1
"Heterosexuals who are HIV negative can significantly reduce their risk of infection by taking a daily dose of an antiviral drug, according to a new study by the Centers for Disease Control and Prevention.

The study, called TDF2, followed 1,200 uninfected heterosexual men and women between the ages of 18 and 39 years in Botswana, Africa.

Study participants took a tablet containing tenofovir disoproxil fumarate and emitricitabine (TDF/FTC), whose brand name is Truvada, or a placebo. On average, patients were followed for a year although some were followed for about three and a half years. The risk of infection was reduced 63% overall, but for participants who actually got the drugs, that risk decreased by 78%.

Giving daily antiretroviral drugs to uninfected individuals to prevent the disease is called pre-exposure prophylaxis or PrEP. Previous studies have shown PrEP to be effective in reducing infection rates among the uninfected.

Dr. Kevin Fenton, director of the CDC's national Center for HIV/AIDS, Viral Hepatitis, STD, and TB Prevention, called the news a milestone. ""It is clear we are not going to find one magic pill to solve the issue of HIV but by combining this approach with others we are beginning to get a better handle on combination packages. There is reason to be excited.""

The news comes at the same time a second study looking at PrEP in heterosexual couples in Kenya and Uganda also found significant reductions in infection rates. The Partners PrEP study participants took either TDF/FTC, the drug tenofovir–brand name Viread, or a placebo. Preliminary results showed both treatments significantly reduced transmission in couples where one partner was already infected with the virus. Patients who took tenofovir had 62% fewer infections while those taking the combination drug had 73% fewer infections than those who got the placebo.

""Just a few years ago the tool kit for HIV prevention was not very large,"" says Dr. Jared Baeten, the principal investigator of the Partners PrEP study at the University of Washington. ""Now we have a nice collection of really powerful strategies that work for the population at greatest risk in the world. This is really a game changer.""

""We now have findings from two studies showing that PrEP can work for heterosexuals, the population hardest hit by HIV worldwide,"" Fenton said. ""Taken together, these studies provide strong evidence the power of this prevention strategy.""

In fact, an interim review of the Partners data on effectiveness was so compelling that the trial was stopped early and the placebo arm was discontinued. Clear evidence Baeten said, that PrEP substantially reduces infection risk. At the same time he says, there was no evidence of safety concerns. Patients taking the placebo will be put on one of the drugs.

In the TDF2 study those taking the drug reported nausea, vomiting and dizziness.

An earlier PrEP trial, the iPrEx study, looked at treatment in men who have sex with men. Infection rates dropped by 90% in patients who consistently used PrEP.

“We are in a critical moment in HIV prevention research,” said Robert Grant, M.D., M.P.H, of the Gladstone Institutes and the University of California at San Francisco. He is the iPrEx protocol chair. “iPrEx provided the first proof of an important new method of HIV prevention that can help slow the global toll of 2.6 million new HIV infections each year. Partners PrEP and the TDF2 study have now expanded that finding by demonstrating the effectiveness of PrEP in heterosexual women and men.

""Developing and deploying proven HIV prevention methods – including PrEP, microbicides, vaginal gels, clean needles, medical male circumcision, early treatment, counseling, testing, condoms and suppressive therapy for pregnant women will all be key to slowing the global epidemic,"" he said.

The CDC says the next step is to fully review all the data and begin to develop guidelines for the use of these drugs in heterosexual men and women here in the U.S.",1
"Silicone Breast Implants: Safe, With Caveats

Enlarge this image toggle caption DONNA MCWILLIAM/AP DONNA MCWILLIAM/AP

Silicone breast implants were pulled off the market in 1992 amid concerns that leaks from the implants could lead to cancer or autoimmune disease.

Five years ago, revamped products returned to the market. But now the Food and Drug Administration has evaluated the safety of the second generation of silicone implants and the results are mixed.

An FDA report, released in late June, says silicone implants are generally safe. But complications from implants are frequent — things like hardening of the skin around the implant; ruptured, wrinkled, or lopsided implants; scarring, pain and infection.

As many as half of patients will need to have additional surgeries or have the implants removed in the first decade.

It also turns out that the longer a woman has the implants, the more likely she is to experience these complications.

Ruptured Implants Can Require Surgery

Take Kate Marion. She had silicone implants for breast augmentation in her late 20s. Just shy of two decades later she noticed something unusual.

""When I was crossing my left arm across my body — for instance, to put lotion on my right arm — I would make a little noise from my armpit, the way little boys do when they stick their hand in their armpit and pump their arm up and down,"" Marion says. ""A little tooty noise.""

An MRI showed both her implants had burst. Her doctor immediately recommended removing them, which she did. Marion hasn't suffered any apparent harm from her ruptured implants, and she even confesses to having an occasional twinge of regret that she didn't have them replaced when she had the old ones removed. But ultimately she decided she didn't want to go through more surgery.

There is a huge deficiency of long-term data at a time when we know that the longer these devices are in, the more problems...occur.

""Well, how long would these next ones last? I would be in my 60s when I had to do this again, and who wants to have surgery unnecessarily when you are 60 something?"" says Marion.

Although the long-term effects of silicone in the body are still uncertain, many plastic surgeons don't see the leaking of modern implants as a health concern.

""The actual silicone that's within the implants is inert. So if the silicone gel leaks, it doesn't travel through the body, it doesn't cause systemic problems. So the MRI is really detecting a cosmetic concern,"" says New York City plastic surgeon Matthew Schulman.

Oily Silicone Versus Gel

But there have been more serious outcomes. Annette Knecht got silicone implants in 1991 following a double mastectomy. For years afterward she felt ill, suffered multiple bouts of pneumonia, had trouble breathing and pain in her chest. Doctors reassured her it wasn't her implants.

""We had a CT scan done, and it showed OK — everything looked fine, so we didn't worry about it,"" says Knecht.

But no one ever told her to get an MRI — something the FDA now recommends that women with silicone implants get every few years. As it turned out, Knecht's implants had leaked; a biopsy found silicone in her lymph nodes and in her lungs. She is currently disabled and awaiting a lung transplant — all, she says, for vanity.

""We're about four generations removed from those implants,"" says Schulman, the plastic surgeon. He explains that implants have undergone big changes since the early 1990s, when Knecht received hers. Back then they contained a runny liquid silicone.

""The silicone implants of today are what we call a cohesive gel — it's essentially like a jelly. So the jelly may ooze a little bit, but it will not run out like an oil,"" says Schulman.

Sid Wolf of the nonprofit watchdog group Public Citizen is among critics who point out that the data in the FDA report sample just a fraction of the nearly 400,000 women who receive breast implants each year. Moreover, that data are limited to just the last two or three years — not enough, Wolf says, to make any real claims about the long-term safety of the implants.

""There is a huge deficiency of long-term data at a time when we know that the longer these devices are in, the more problems ... occur,"" says Wolf.

Thousands Still Choosing Silicone

Still, there are plenty of satisfied customers among the nearly 400,000 women who receive breast implants each year. Not only have the number of women choosing breast implants for augmentation risen by nearly 40 percent in the last decade, Schulman says that in his practice, 80 percent of them are choosing silicone over saline. What's more, he says few of them follow the recommendations to get routine MRIs to screen for leaks.

Schulman says that the rates of complications for silicone implants are roughly the same as for saline — though he feels these complications can be minimized by choosing an experienced surgeon. Still, he warns his patients that no procedure is without risks — and additional surgeries are a very real possibility.

""Your young breast implants don't last forever,"" says Schulman. ""They may leak, they may rupture, you may decide you want a different size. So you have to at least expect that sometime in your life, you are going to need a reoperation. And if you are 100 percent against having another surgery related to these implants, then it's something you should reconsider.""",1
"By Steven Reinberg

HealthDay Reporter

MONDAY, July 11, 2011 (HealthDay News) -- Teens who have high levels of folic acid appear to do better in school than those with lower levels, Swedish researchers report.

""Folate intake had a positive association with academic achievement"" in the students studied, the authors wrote in the report published in the July 11 online edition and the August print issue of Pediatrics.

Not only should health providers monitor folic acid levels in teens, but the findings should influence school meals, school teaching and information given to parents, according to the researchers.

Teens often have high levels of the blood protein homocysteine, an amino acid linked to heart disease, and low levels of folic acid. In previous studies, folic acid levels have been linked to mental ability; however, until now this had not been linked with improved school performance, the study authors said.

""We know that folate plays a really critical role in brain development and brain function,"" said Dr. Daniel Armstrong, associate chair of pediatrics at the University of Miami Miller School of Medicine.

""We know that, in young children, folate deficiencies are associated with poorer neurocognitive function and neurocognitive development,"" he noted. In fact, folate deficiencies may be involved in the development of autism, he added.

Armstrong thinks that a diet rich in folate might be important for brain functioning throughout life. ""It's one of those things that's no harm, no foul. It's not going to do us any harm and it might do us some good,"" he said.

To find out whether folate might do some good, a team led by Dr. Torbjorn K. Nilsson, from the department of laboratory medicine at Orebro University Hospital in Sweden, collected data on folic acid levels in 386 teens aged 15 years. The researchers also looked at any possible effects of socioeconomic status and genetics.

The investigators found that teens who had the highest levels of folic acid also got the best grades. None of the other factors they examined accounted for their finding, Nilsson's team noted.

""These results provide new information that points to the importance of keeping a closer watch on folate status in childhood and adolescence. They may also have direct implications for school meal provisions, school teaching programs and information to parents,"" the authors concluded.

However, there is no scientific evidence that taking folate supplements will be beneficial, Armstrong noted. ""It's too early to say that everyone should start taking folate,"" he stressed.

Folic acid is one of the B vitamins and is a key component in making DNA and RNA. Insufficient folic acid is a cause of certain birth defects of the spine and brain, including spina bifida.

Among the elderly, folic acid consumption appears to affect mental ability, and low levels of this vitamin have been associated with dementia and Alzheimer's disease, according to several studies.

Folic acid is found in leafy green vegetables, fruits, dried beans, peas and nuts. In addition, people can obtain folic acid from breads, cereals and other grain products enriched with folic acid, as well as folic acid supplements.

More information

For more information on folic acid, visit the U.S. National Library of Medicine.",1
"Back to previous page

New laser treatment takes aim at toenail fungus

By Rachel Saslow,

For people with toenail fungus, there is no good time to wear sandals. Not even at the beach in July.

Toenail fungus causes nails to become thick, yellow and brittle in a way that looks pretty ugly and can be painful. Sufferers can spend years and hundreds of dollars trying to clear the infection with drugs, topical treatments and home remedies, sometimes to no avail. It tends to be a cosmetic issue for the younger set and a pain issue for older folks.

“The problem is huge. It is bigger than you can imagine,” says Washington podiatrist Stephen J. Kominsky. “I would say 70 percent of the patients who come into my office have fungal infections on their toenails.”

There may be hope. Podiatrists have begun using a laser treatment that combats the infection — or wastes their patients’ money because it doesn’t work, depending on whom you ask.

The treatment, in which the podiatrist aims a laser beam at the patient’s toenails to kill the organisms that cause the fungus, costs about $1,000 and is not covered by insurance because it is considered an aesthetic procedure. The nails aren’t immediately clear after the treatment, which takes up to an hour; the patient must wait for the fungus-free nails to grow out.

Last year, the Food and Drug Administration cleared the first laser, PinPointe, for “temporary increase of clear nail” in patients with onychomycosis, the medical term for a fungal infection of the nail. The FDA cleared a second one, GenesisPlus, in April. Practitioners have been using other lasers on toenail fungus since about 2009.

‘No side effects’

Kominsky has treated 400 to 500 patients with the PinPointe laser. Compared with oral medication, he says, “the odds of success are better with the laser; plus, there’s no side effects.”

The most common oral treatment, Lamisil, works for about two out of three patients, according to Lamisil’s FDA-approved prescribing information, but it has been associated with rare cases of serious liver problems. Other potential side effects include diarrhea, headache, rashes and changes in taste. According to Lamisil’s manufacturer, Novartis, the relapse rate is 15 percent one year after completing treatment.

In one small study about laser treatment for toenail fungus, which appeared last year in the Journal of the American Podiatric Medical Association, “26 eligible toes (ten mild, seven moderate, and nine severe)” were treated with a laser produced by Nomir Medical Technologies, which is still seeking FDA approval. After six months, 85 percent of the toenails had improved.

“I never use the term ‘cured’ with toenail fungus,” Kominsky says. “With a cure, people think there’s no chance for a recurrence. In this case, there is a chance.”

Even John Strisower, the founder of PinPointe USA, says patients should expect at least a minimal reinfection within five years after laser treatment.

Routes of infection

Research done by PinPointe, which is based in Chico, Calif., identified more than 100 organisms, including fungi, yeast, mold and bacteria, that work together to cause toenail fungus.

There’s no one route of infection, but sources include pedicures and locker room showers. Fungi love moist, dark environments such as wet shoes, Kominsky says, so people such as lifeguards, landscapers and fishermen are particularly susceptible. Shoes are the reason why toenail fungus is much more common than fingernail fungus, which can also occur.

The elderly are more likely to have toenail fungus than younger people because they have had more years to be exposed to the infection and their immune systems can’t always fight it off, according to Washington podiatrist Lee Firestone. He estimates that about half of people over 70 have toenail fungus.

Last year, Americans spent $354 million on prescription and over-the-counter treatments for toenail fungus, according to IMS Health, a health-care information company.

Firestone typically recommends oral medication for patients with toenail fungus.

“I think the laser can improve the appearance of the nail, but it’s only temporary and it needs to be used again and again to maintain that improvement,” says Firestone, who doesn’t use the lasers in his practice. “I’ve had patients come in who have had laser procedures and not seen long-term success.”

Vinegar won’t work

Firestone also says that over-the-counter antifungal nail creams and ointments rarely work because they can’t penetrate the nail root. Home remedies such as tea tree oil, bleach and vinegar also don’t work, he says.

Yet even a superficial improvement would be an improvement for many.

Richard, a retiree in Fairfax who did not want his full name associated with toenail fungus, got a laser treatment on all 10 toes in April 2010, and he says his nails were fully cleared of the yellowed, thickened look after a year. To prevent reinfection, he has purchased all new socks and a SteriShoe, a $130 device that uses ultraviolet light to sanitize shoes, at his podiatrist’s recommendation. He has also turned to what he calls “an old wives’ tale” that he read about in a newspaper column: slathering Vicks VapoRub on his toes.

“My doctor said, ‘Listen, it’s not a prescribed treatment, but if it works for you, for heaven’s sake, do it.’ ”",1
"Got Low Back Pain? Massage Therapy May Rub It Out

Enlarge this image toggle caption /Group Health Research Institute /Group Health Research Institute

Low back pain is second only to cold symptoms when it comes to complaints that send people to the doctor. Sooner or later, back pain seems to get most of us.

Summary For Patients Read a summary of the findings and their implications from the Annals of Internal Medicine. A Comparison of Massage Therapy and Usual Medical Care for Chronic Low Back Pain

Now, a study in the July 5 issue of the Annals of Internal Medicine shows that massage is an effective treatment for lower back pain. In some cases, researchers report, the benefits of massage lasted for six months or longer.

Researchers headed by epidemiologist Daniel Cherkin, a senior investigator at Group Health Research Institute in Seattle, enrolled 401 people with chronic low back pain and no identifiable reason for the pain.

Study participants were randomly assigned to one of three treatments. One group received full-body relaxation massage. A second received targeted deep tissue massage. The third group got the usual care — medication and physical therapy.

In relaxation massage, often referred to as Swedish massage, a variety of maneuvers are used to promote a feeling of relaxation throughout the body and muscles. Structural massage, commonly referred to as deep tissue massage, targets specific pain related tissues, ligaments and joints.

After 10 weeks, the results were dramatic: Nearly two-thirds of the patients who received either type of weekly massage said their back pain was significantly improved or gone altogether. Only about one-third of patients receiving the usual care experienced similar relief.

""We found that both types of massage were equally effective in helping people improve their function and diminish their symptoms,"" Cherkin says. He says massage relieved the pain for six months or more.

Prior studies of massage for back pain had tested only structural forms of massage, not relaxation massage. But relaxation massage is more widely available, and it's often less costly.

'I'm So Very Lucky'

Peggy O'Brien-Murphy was among the study participants. In her late 60s, a retired state employee, O'Brien Murphy tried just about everything to get rid of the pain in her lower back. The massage therapy finally seemed to do the trick.

""I'm so very lucky,"" she says.

Prior to the study, O'Brien-Murphy says she had found herself increasingly debilitated by back pain. At one point, she says she could hardly get out of a chair.

""It was really bad,"" she says. ""In fact, I was pulling myself up the stairs by the banister."" It was difficult getting into the car. And she could no longer walk the hills where she lives. For an active person, this was devastating.

So when she came upon an ad in her HMO's newsletter, Group Health Cooperative in Seattle, she jumped at the chance to take part in the massage study.

After just two or three sessions with massage therapist Loretta Lanz, O'Brien-Murphy said she felt better. After each session she walked around the block, standing straighter and walking further each time. By the end, she felt ""back to normal,"" with a ""spring to my walk and some energy in it!""

For O'Brien-Murphy, the massage-therapy experience has been life-changing: She has traveled to China, where she walked all over without problems, and she's already planning her next trips.

No one knows exactly how massage works to relieve pain, says Dr. Richard Deyo of Oregon Health Sciences University, who also took part in the study.

""It may be that it helps with relaxation of muscles that are tense,"" Deyo says. ""But it may also be there are simply more generalized effects of relaxation — in the caring and attention and someone laying hands on — that may all be important.""

Researchers say future studies should look more closely at the benefits of massage and focus on cost-benefit analysis.

As for O'Brien-Murphy, she remains free of back pain, but not without some effort on her part. Other studies have shown that building strong and flexible muscles can help prevent back pain. O'Brien-Murphy never exercised before. But now she does weight training, muscle stretches and aerobic exercise — activities all shown to help prevent recurrence of lower back pain.",1
You are using an older browser version. Please use a supported version for the best MSN experience.,1
"CHICAGO (Reuters) - The longest-running breast cancer screening study ever conducted has shown that regular mammograms prevent deaths from breast cancer, and the number of lives saved increases over time, an international research team said on Tuesday.

A doctor exams mammograms, a special type of X-ray of the breasts, which is used to detect tumours as part of a regular cancer prevention medical check-up at a clinic in Nice, south eastern France January 4, 2008. REUTERS/Eric Gaillard

The study of 130,000 women in two communities in Sweden showed 30 percent fewer women in the screening group died of breast cancer and that this effect persisted year after year.

Now, 29 years after the study began, the researchers found that the number of women saved from breast cancer goes up with each year of screening.

“We’ve found that the longer we look, the more lives are saved,” Professor Stephen Duffy of Queen Mary, University of London, whose study was published in the journal Radiology, said in a statement.

Dr. Stamatia Destounis, a radiologist at Elizabeth Wende Breast Care in Rochester, New York, who was not involved in the study, said radiologists have been quoting results of the Swedish study for years and the new findings show breast cancer screening is “even more of a benefit than we understood.”

She said sweeping changes in the U.S. screening guidelines two years ago that scaled back recommendations on breast cancer screening caused a lot of confusion among doctors and patients about the benefits of mammograms.

“We’ve had to do a lot of education of the patients and their doctors. This will help for that,” Destounis said.

In the study, women were divided into two groups, one that received an invitation to have breast cancer screening and another that received usual care.

The screening phase of the trial lasted about seven years. Women between 40 and 49 were screened every two years, and women 50 to 74 were screened roughly every three years.

“Our results indicate that in 1,000 women screened for 10 years, three breast cancer deaths would be prevented,” Duffy said, adding that most of the deaths prevented would have occurred more than a decade after the screening had started.

“This indicates that the long-term benefits of screening in terms of deaths prevented are more than double those often quoted for short-term follow-up.”

The new data adds to evidence on the long-term benefits of regular mammography screening.

SCREENING CONTROVERSY

New breast screening recommendations issued in 2009 by the U.S. Preventive Services Task Force, an influential advisory group, recommended against routine mammograms for women in their 40s and said women in their 50s should get mammograms every other year instead of every year.

The guidelines contradicted years of messages about the need for routine breast cancer screening starting at age 40, eliciting protests from breast cancer experts and advocacy groups who argued the recommendation for fewer screenings would confuse women and result in more deaths from breast cancer.

The changes were meant to spare women some of the worry and expense of extra tests needed to distinguish between cancer and harmless lumps. But the latest results from the Swedish study show the rate of false positive results was low.

“We saw the actual number of overdiagnosed cases was really very small — less than 5 percent of the total,” Robert Smith, director of cancer screening at the American Cancer Society and one of the study’s authors, said in a telephone interview.

Many groups, including the American Cancer Society, have stuck by their long-standing recommendations of a yearly breast exam for women starting at age 40, stressing that the breast X-rays have been proven to save lives by spotting tumors early, when they are most easily treated.

“I think for anybody who was beginning to have their faith shaken in the value of mammography, these data show mammography is quite valuable as a public health approach to reducing deaths from breast cancer,” Smith said.

Duffy said he thinks screening women 40 to 54 every 18 months and screening women 55 and older every two years would be a reasonable schedule.

He said the new findings do not speak to the frequency of screening issue, but they do make clear that screening works.

“Everyone must make up their own mind, but certainly from combined results from all the screening trials, mammography in women aged 40-49 does reduce deaths from breast cancer,” he said.

Breast cancer is the second-leading cause of cancer death among U.S. women, after lung cancer. It kills 500,000 people globally every year and is diagnosed in close to 1.3 million people around the world.",1
"En Español

MONDAY, June 27, 2011 (HealthDay News) -- Brilinta, an experimental anti-clotting medication currently awaiting U.S. Food and Drug Administration approval, performed better than the industry standard, Plavix, when used in tandem with low-dose aspirin, a new study finds.

Heart patients who took Brilinta (ticagrelor) with low-dose aspirin (less than 300 milligrams) had fewer cardiovascular complications than those taking Plavix (clopidogrel) plus low-dose aspirin, researchers found.

However, patients who took Brilinta with higher doses of aspirin (more than 300 milligrams) had worse outcomes than those who took Plavix plus high-dose aspirin, the investigators reported.

Antiplatelet drugs are used to prevent potentially dangerous blood clots from forming in patients with acute coronary syndrome, including those who have had a heart attack.

Brilinta has already been approved for use in many other countries. In July 2010, an FDA panel voted 7-to-1 to approve the use of Brilinta for U.S. patients undergoing angioplasty or stenting to open blocked arteries, but the approval process is still ongoing.

The panel's recommendation was based in part on prior findings from this study, called the Platelet Inhibition and Patient Outcomes (PLATO) trial.

In this latest analysis of PLATO findings, researchers found that patients who took Brilinta with low-dose aspirin were 16 percent less likely than those who took Plavix with low-dose aspirin to have a heart attack or stroke, or to die within a year.

The findings were reported Monday in an American Heart Association online conference.

One expert said the new information is valuable.

""The study highlights that if one chooses to use ticagrelor in subjects with acute coronary syndromes, it would be logical to use aspirin 81 milligrams per day (and not 325 mg daily),"" said Dr. Jeffrey S. Berger, assistant professor of medicine and director of cardiovascular thrombosis at NYU Langone Medical Center in New York City. ""Of note, there is little reason to ever use aspirin 325 mg except in the acute setting of a heart attack or stroke,"" he added. ""A higher aspirin dose (325 mg versus 81 mg) increases the risk of bleeding without increasing the efficacy of the drug.""

A study author agreed that for most patients, using the drug with a lower dose of aspirin is usually warranted.

""Patients with acute coronary syndrome have options to prevent recurrent events,"" study lead author Dr. Kenneth W. Mahaffey, co-director of cardiovascular research at the Duke Clinical Research Institute, and associate professor of medicine at Duke University Medical Center, said in an AHA news release. ""Physicians choosing to use ticagrelor in countries where it is approved and available should consider using a low-dose of maintenance aspirin with the drug.""

The data and conclusions of the research should be viewed as preliminary until published in a peer-reviewed journal.

More information

The American Academy of Family Physicians outlines medicines used to treat patients with acute coronary syndrome.",1
"June 7, 2011 - People with well-controlled type 1 diabetes had even better sugar control, used less insulin, and lost an average of 10 pounds in six months when taking the type 2 diabetes drug Victoza in a small clinical study.

Those who continued treatment for a full year continued these improvements and felt much better overall, says study leader Paresh Dandona, MD, of the State University of New York, Buffalo.

""It is a dramatic change. They can see that their unexpected and unpredictable oscillations of blood sugar are minimized. They also lost weight,"" Dandona tells WebMD. ""Over a protracted period of time, as their diabetes continues to be well controlled, there is delightful improvement in patients' well-being.""

At the annual meeting of the Endocrine Society in Boston, Dandona reported the results of a study in which 14 adults, whose type 1 diabetes was well controlled with insulin given via an insulin pump, received once-daily Victoza for either one week or 24 weeks.

Continuous glucose monitoring showed that their blood sugar was as tightly controlled as possible with insulin treatment. Yet all patients' blood sugar peaked and dipped at unpredictable intervals.

Adding Victoza to insulin therapy quickly eliminated these peaks and dips in blood sugar. After one week, average fasting and weekly blood sugar levels each dropped by about 15%.

And during Victoza treatment, patients needed less and less insulin. Their average dose of mealtime insulin decreased by seven units (30%) and their need for all-day insulin dropped by eight units (32%).

Patients who continued treatment for 24 weeks had further decreases in insulin doses, and lost an average of 10 pounds. This appeared to be due to reduced appetite and food intake. Hemoglobin A1c levels dropped from 6.5% to a normal level of 6.1%.

""Some patients have now been treated for up to a year, and the effect is as good as it was at the beginning,"" Dandona said at a news conference webcast from Boston.",1
